,AcPwrRcvry,AcPwrRcvryDelay,AcPwrRcvryUserDelay,AesNi,AssetTag,BootMode,BootSeqRetry,CollaborativeCpuPerfCtrl,ConTermType,CorrEccSmi,CpuInterconnectBusLinkPower,CurrentEmbVideoState,DcuIpPrefetcher,DcuStreamerPrefetcher,DynamicCoreAllocation,EmbNic1Nic2,EmbSata,EmbVideo,EnergyEfficientTurbo,EnergyPerformanceBias,ErrPrompt,ExtSerialConnector,FailSafeBaud,ForceInt10,GlobalSlotDriverDisable,HddFailover,IntelTxt,IoNonPostedPrefetch,IoatEngine,LogicalProc,LowerMmio,MemFrequency,MemOpMode,MemPatrolScrub,MemRefreshRate,MemTest,MmioAbove4Gb,MonitorMwait,NodeInterleave,NumLock,OneTimeBootMode,OneTimeBootSeqDev,OneTimeHddSeqDev,OsWatchdogTimer,PasswordStatus,PowerSaver,Proc1Brand,Proc1Id,Proc1L2Cache,Proc1L3Cache,Proc1Microcode,Proc1NumCores,Proc1TurboCoreNum,Proc2Brand,Proc2Id,Proc2L2Cache,Proc2L3Cache,Proc2Microcode,Proc2NumCores,Proc2TurboCoreNum,Proc64bit,ProcAdjCacheLine,ProcAts,ProcBusSpeed,ProcC1E,ProcCStates,ProcConfigTdp,ProcCoreSpeed,ProcCores,ProcExecuteDisable,ProcHwPrefetcher,ProcPwrPerf,ProcTurboMode,ProcVirtualization,ProcX2Apic,PwrButton,QpiSpeed,RedirAfterBoot,RtidSetting,SHA256SetupPassword,SHA256SetupPasswordSalt,SHA256SystemPassword,SHA256SystemPasswordSalt,SataPortA,SataPortACapacity,SataPortADriveType,SataPortAModel,SataPortB,SataPortBCapacity,SataPortBDriveType,SataPortBModel,SataPortC,SataPortCCapacity,SataPortCDriveType,SataPortCModel,SataPortD,SataPortDCapacity,SataPortDDriveType,SataPortDModel,SataPortE,SataPortECapacity,SataPortEDriveType,SataPortEModel,SataPortF,SataPortFCapacity,SataPortFDriveType,SataPortFModel,SecureBoot,SecureBootPolicy,SecurityFreezeLock,SerialComm,SerialPortAddress,SetBootOrderDis,SetBootOrderEn,SetBootOrderFqdd1,SetBootOrderFqdd10,SetBootOrderFqdd11,SetBootOrderFqdd12,SetBootOrderFqdd13,SetBootOrderFqdd14,SetBootOrderFqdd15,SetBootOrderFqdd16,SetBootOrderFqdd2,SetBootOrderFqdd3,SetBootOrderFqdd4,SetBootOrderFqdd5,SetBootOrderFqdd6,SetBootOrderFqdd7,SetBootOrderFqdd8,SetBootOrderFqdd9,SetLegacyHddOrderFqdd1,SetLegacyHddOrderFqdd10,SetLegacyHddOrderFqdd11,SetLegacyHddOrderFqdd12,SetLegacyHddOrderFqdd13,SetLegacyHddOrderFqdd14,SetLegacyHddOrderFqdd15,SetLegacyHddOrderFqdd16,SetLegacyHddOrderFqdd2,SetLegacyHddOrderFqdd3,SetLegacyHddOrderFqdd4,SetLegacyHddOrderFqdd5,SetLegacyHddOrderFqdd6,SetLegacyHddOrderFqdd7,SetLegacyHddOrderFqdd8,SetLegacyHddOrderFqdd9,SetupPassword,Slot1,Slot2,SnoopHldOff,SnoopMode,SriovGlobalEnable,SysMemSize,SysMemSpeed,SysMemType,SysMemVolt,SysMfrContactInfo,SysPassword,SysProfile,SystemBiosVersion,SystemCpldVersion,SystemManufacturer,SystemMeVersion,SystemModelName,SystemServiceTag,TpmInfo,TpmStatus,UefiComplianceVersion,UefiVariableAccess,UncoreFrequency,Usb3Setting,UsbPorts,VideoMem,WorkloadProfile,WriteCache,WriteDataCrc,Bmc_Ip_Addr
10,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2MVZHK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.11
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.101.1.12
12,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2MWRHK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.13
13,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2MW0JK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.14
14,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2MWSHK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.15
15,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2MW1JK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.16
16,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Enabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2KR0JK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.17
17,Last,Immediate,60.0,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,BalancedPerformance,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,SysDbpm,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2KQYHK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.18
18,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2KR1JK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.19
19,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2KQZHK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.20
20,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2KRYHK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.21
21,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2KRWHK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.22
22,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2KRZHK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.23
23,Last,Immediate,,Enabled,,Bios,Enabled,Disabled,Vt100Vt220,Enabled,Enabled,Enabled,Enabled,Enabled,Disabled,Enabled,AhciMode,Enabled,Disabled,MaxPower,Enabled,Serial1,115200,Disabled,Disabled,Disabled,Off,Enabled,Disabled,Disabled,Disabled,MaxPerf,OptimizerMode,Standard,1x,Disabled,Enabled,Enabled,Disabled,On,Disabled,NIC.Embedded.1-1-1,Disk.SATAEmbedded.A-1,Disabled,Unlocked,Disabled,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,6-4F-1,18x256 KB,45 MB,0xB000038,18.0,All,Yes,Enabled,Enabled,9.60 GT/s,Disabled,Disabled,Nominal,2.10 GHz,All,Enabled,Enabled,MaxPerf,Enabled,Disabled,Disabled,Enabled,MaxDataRate,Enabled,Disabled,,,,,Auto,1.00 TB,Hard Drive,ST1000NX0443                            ,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Auto,N/A,Unknown Device,Unknown,Disabled,Standard,Enabled,OnConRedirAuto,Serial1Com2Serial2Com1,,"NIC.Embedded.1-1-1,HardDisk.List.1-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enabled,Enabled,Roll2KCycles,HomeSnoop,Disabled,192 GB,2400 Mhz,ECC DDR4,1.20 V,www.dell.com,,Custom,2.11.0,1.0.0,Dell Inc.,3.1.3.72,PowerEdge C6320,2KRXHK2,No TPM present,Unknown,2.4,Standard,MaxUFS,Enabled,AllOn,16 MB,NotAvailable,Disabled,Disabled,10.101.1.24
